SD;MO;SC;SF;FC;Longname(german);Longname(english)
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;HESrv_SwSVW;SW-Adapter SW-Sharing bzgl. High-End Service Bibliothek;SW Adapter SW-Sharing with respect to High-End Service Library
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;HWE_Eep_SwSVW;SW Adapter SW-Sharing für Hardware Kapselung EEPROM Anbindung;OEM SW-Sharing connection to RB EEPROM functionality
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;HWE_SwSVW;SW-Adapter SW-Sharing bzgl. Hardwarekapsel;SW Adapter SW-Sharing with respect to Hardware Encapsulation (HWE)
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;IfLibAdpr2_SwSVW;SW Adapter SW-Sharing Interface Libray für DO-Releases;SW Adapter SW-Sharing Interface Libray for DO-Releases.
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;IfLibAdprMan_SwSVW;SW Adapter SW-Sharing for Manual Coded Interface Library definition;SW Adapter SW-Sharing for Manual Coded Interface Library definition
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;IfLibAdpr_SwSVW;SW Adapter SW-Sharing Interface Libray;SW Adapter SW-Sharing Interface Libray
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;IgCtl_SwSVW;SW-Adapter SW-Sharing bzgl. Zündungssteuerung;SW Adapter SW-Sharing with respect to Ignition Control
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;IgnCl_SwSVW;SW-Adapter SW-Sharing bzgl. Zündausgabe;SW Adapter SW-Sharing with respect to Ignition Coil
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;IKCtl_SwSVW;SW Adapter Softwaresharing für Klopfregelung;SW Adapter SW-Sharing with respect to Ignition Knock Control
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;InjCor_SwSVW;SW-Adapter SW-Sharing bzgl. Drehzahlbasierte Mengenkorrekturfunktionen;SW Adapter SW-Sharing with respect to Engine based Injection Correction
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;InjMngMo_SwSVW;Injection Management monitoring relevante SW-Größen to BC_MO Mo from BC SwSAVW;Injection Management monitoring relevant labels to BC_MO Mo from BC SwSAVW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;InjSyG_SwSVW;SW-Adapter SW-Sharing bzgl. Einspritzsystem Benzin;SW Adapter SW-Sharing with respect to Injection System Gasoline
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;InjSys_SwSVW;SW-Adapter SW-Sharing bzgl. Einspritzsystem Diesel;SW Adapter SW-Sharing with respect to Injection System Diesel
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;InjVvG_SwSVW;SW-Adapter SW-Sharing bzgl. Einspritzventil Benzin;SW Adapter SW-Sharing with respect to Injection Valve Gasoline
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LamCL_SwSVW;SW-Adapter SW-Sharing bzgl. Lambdaregelung;SW Adapter SW-Sharing with respect to Lambda Control closed-loop
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYACACE;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYACACF;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYACACT;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYACNC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYASABC;BMW SW-Layer function;BMW SW-Layer function
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYASADC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYASAIC;Layerfunktion Air System Intake Manifold Control;Layer for Air System Intake Manifold Control
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYASATC;LAYASATC;LAYASATC
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYASAVC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYASNC;Layasnc;Layasnc
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYCECEM;BMW Layer function;BMW Layer function
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYCECES;Schnittstellenfunktion für BMW-LAYER;Interface-function for BMW-LAYER
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYCOCOU;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYCOCOV;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYCOOUT;Schnittstelle RB-Welt zu Kunden-Welt;Interface between RB-World and Customer-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYCOVEH;Schnittstelle RB-Welt zu BMW-Welt;Interface RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYDDSM;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYDMMY;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYDSNC;BMW Layer function;BMW Layer function
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYEEP;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYENGDEM;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;layer2edc_adap;Layer Adapter BMW-Layer zu  EDC;Layer Adapter BMW-Layer to EDC
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;layer2edc_lin;BMW SW-Sharing Delivery;BMW SW-Sharing Delivery
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;layerdiag_adapt;Layer Adapter Diag-Anbindung;Layer Adapter Diag
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;layerdiag_adapt_prj;Layer Adapter Diag-Anbindung projektspezifisch;Layer Adapter Diag project specific
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;layerdiag_ifc;Layer Adapter Diag-Anbindung;Layer Adapter Diag
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYER_INC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;layer_proc;Layer Adapter Aufruf Containerprozesse;Layer Adapter Call Container Processes
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYESEAF;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYESECT;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYESEDM;Schnittstelle RB-Welt zu BMW-Welt;Interface RB world to BMW world
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYESETM;BMW LayerFunction.;BMW LayerFunction.
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;layfid;Layer Adapter DSM-Anbindung FID;Layer Adapter DSM FID
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYFSFFC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYFSFIT;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYFSFMA;Schnittstelle RB-Welt zu BMW-Welt;Interface RB-World to BMW World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYFSFPC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYFSFSS;Schnittstelle RB-Welt zu BMW Welt;Intersection RB world to BMW world
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYISIGC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYISIKC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYODNC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYODOBV;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYODOEP;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYODOMI;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYODOOI;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYODOTM;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYODOVS;Schnittstelle RB-Welt zu BMW-Welt (OVS);Intersection RB-World to BMW World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYSCSYC;Schnittstelle RB-Welt zu BMW Welt;Intersection RB-World to BMW World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTDNC;Gebergröße Brems- und Kupplungsschalter;Sensor variable for brake and clutch switches
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTDTDA;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTDTDC;Schnittstelle RB-Welt zu BMW-Welt;Schnittstelle RB-Welt zu BMW-Welt
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTDTDD;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTDTDI;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTDTDS;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTHSVEH;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTSNC;Schnittstelle RB-Welt zu BMW-Welt;Schnittstelle RB-Welt zu BMW-Welt
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTSTCA;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTSTCC;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTSTCD;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYTSTMO;Schnittstelle zu TSTMO;intersection to TSTMO
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAYUE;Layer Schnittstellen Übersicht;Layer interface overview
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAY_EXPORT;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAY_FKT;Schnittstelle RB-Welt zu BMW-Welt;Interface RB-World to BMW World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAY_LOGISTICS;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;LAY_TIC;BMW-Layer: SW-Sharing Adapter zur Bildung von Task-spezifischen Zählerzellen;BMW Layer: SW Sharing Adapter for building task specific counter cells
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;MED2ADC;Schnittstellenadapter MED zu ADC;Interface adapter MED to ADC
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;MED2EnvP;Interface Adapter MED to EnvP;Interface Adapter MED to EnvP
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;MisfDet_SwSVW;SW-Adapter SW-Sharing bzgl. Misfire Detection;SW Adapter SW-Sharing with respect to Misfire Detection
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;MoFBMW2RB_Co;Funktionsüberwachung Schnittstelle BMW zu Bosch;Function Monitoring Interface BMW to Bosch
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;MoFRB2BMW_Co;Funktionsüberwachung: Schnittstelle Bosch zu BMW;Function Monitoring Interface Bosch to BMW
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;Mo_SwSBMW;BMW Layer: Adapter SW-Sharing bzgl. Überwachung;BMW Layer: Adapter Software Sharing with respect to Monitoring
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;Mo_SwSVW;SW-Adapter SW-Sharing bzgl. Überwachung;SW Adapter SW-Sharing with respect to Monitoring
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;NGS_SwSVW;SW Adapter SW-Sharing für CNG System;SW Adapter SW-Sharing with respect to CNG systems
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;NSC_SwSBMW;SW-Adapter SW-Sharing bzgl. NSC - Nox Speicherkatalysator;SW Adapter Software Sharing with respect to NOx Storage Catalyst
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;NSC_SwSVW;SW-Adapter SW-Sharing bzgl. NSC - Nox Speicherkatalysator;SW Adapter SW-Sharing with respect to NOx Storage Catalyst
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;OEM2RB_VWByp;VW-Bypassfunktion;VW Bypass function
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;Oil_SwSBMW;BMW Layer: Adapter SW-Sharing bzgl. Öl Devices;BMW Layer: Adapter Software Sharing with respect to Oil Devices
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;Oil_SwSVW;SW Adapter SW-Sharing für Öl-Funktionen;SW Adapter SW-Sharing with respect to Oil Control
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;OxiCat_SwSVW;SW-Adapter SW-Sharing bzgl. Oxidationskatalysator;SW Adapter SW-Sharing with respect to Oxidation Catalyst
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pca_pctladp_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_cmprmdl_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_ctloutcalc_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_desvalprep_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_dmpadp_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_dmp_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_gov_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_inigov_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_mdlpctl_vw;OEM Zulieferung zum Objekt PCR_MdlPctl;OEM delivery for object PCR_MdlPctl
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_precalc_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;pcr_trbnmdl_vw;fehlt;missing
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;PFlt_SwSVW;SW-Adapter SW-Sharing bzgl. Diesel Partikelfilter;SW Adapter SW-Sharing with respect to Diesel Particulate Filter
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;PTCoord_SwSVW;SW-Adapter SW-Sharing bzgl. Koordination Antriebsstrang;SW Adapter SW-Sharing with respect to Coordination Powertrain
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;PtDev_SwSBMW;BMW Layer: Adapter SW-Sharing bzgl. Powertrain Devices;BMW Layer: Adapter Software Sharing with respect to Powertrain Devices
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;PtDev_SwSVW;SW-Adapter SW-Sharing bzgl. Powertrain Devices;SW Adapter SW-Sharing with respect to Powertrain Devices
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;PTGbx_SwSVW;SW-Adapter SW-Sharing bzgl. Powertrain Abhängigkeiten zum Getriebe;SW Adapter SW-Sharing with respect to Powertrain gearbox dependency
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;PTOpM_SwSVW;SW-Adapter SW-Sharing bzgl. Powertrain Operation Mode;SW Adapter SW-Sharing with respect to Powertrain Operation Mode
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;PwrTrn_SwSBMW;BMW Layer: Adapter SW-Sharing bzgl. Antriebsstrang;BMW Layer: Adapter Software Sharing with respect to Powertrain
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;PwrTrn_SwSVW;SW-Adapter SW-Sharing bzgl. Antriebsstrang;SW Adapter SW-Sharing with respect to Powertrain
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SCRCat_SwSVW;SW-Adapter SW-Sharing bzgl. SCR Katalysator;SW Adapter SW-Sharing with respect to Selective Catalytic Reduction Catalyst
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SCRCtl_SwSVW;SW-Adapter SW-Sharing bzgl. Selective Catalytic Reduction Control;SW Adapter SW-Sharing with respect to Selective Catalytic Reduction Control
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SIA_SwSVW;SW-Adapter SW-Sharing bzgl. Wegfahrsperre;SW Adapter SW-Sharing with respect to Security and Immobiliser Authority
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;Softwareschnittstelle_BNL6;BMW SW-Sharing Delivery;BMW SW-Sharing Delivery
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;Softwareschnittstelle_ContiBMW;BMW SW-Sharing - Delivery from 3rd party CONTI;BMW SW-Sharing - Delivery from 3rd party CONTI
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SolCpt_SwSVW;Software-Adapter für den Regler der Vorderachskupplung;Software-Adapter for the actuator of the front suspension clutch
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SpdCtl_SwSBMW;SW Adapter SW-Sharing in Bezug auf Motor Drehzahlregler;SW Adapter SW-Sharing with respect to Engine Speed controller
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SpdCtl_SwSVW;SW-Adapter SW-Sharing bzgl. Drehzahlregler;SW Adapter SW-Sharing with respect to Engine Speed controller
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SrvBMW;BMW Software Sharing: Service Library;BMW Software Sharing: Service Library
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;StdDiagBMW;BMW Software Sharing: BMW Module Standard Diagnostics (StdDiag);BMW Software Sharing: BMW Module Standard Diagnostics (StdDiag)
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SWAdp;zentraler SW Adapter (aussterbend);central SW-Adapter (legacy)
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SWAdp_AUDI;AUDI: Software-Adapter für Signalstatus;AUDI: Software Adapter for Signal Status
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSABMW_Conf_DSM;Layer Interface zwischen Kundenfehlersymptomen und RB diagnostic system management (DSM);Layer interface between customer fault symptoms and RB diagnostic system management (DSM)
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSABMW_Conf_DSMConf;Layer Interface zwischen Kundenfehlersymptomen und RB diagnostic system management (DSM)), konfigurierbar;Layer interface between customer fault symptoms and RB diagnostic system management (DSM), configurable
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSABMW_SwSBMW;BMW Layer: Adapter SW-Sharing bzgl. Adapter-Änderungen;BMW Layer: Adapter Software Sharing with respect to Adapter changes
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSAPAG_SwSVW;SW-Adapter SW-Sharing bzgl. Porsche-Funktionalitäten;SW-Adapter SW-Sharing reg. Porsche functionality
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSAVW_Adap;Eingangsadapter MX17 Code Sharing VW;Inputadapter for MX17 CodeSharing VW -  direction  RB to OEM
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSAVW_AdapMDG;SW Adapter SW-Sharing im Bezug auf MDG1 Message Concept Konvertierung;SW Adapter SW-Sharing with respect to MDG1 Message Concept Conversion
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSAVW_AdapMDG2;[SW Adapter SW-Sharing im Bezug auf MDG1 Message Concept Konvertierung;SW Adapter SW-Sharing with respect to MDG1 Message Concept Conversion
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSAVW_NVLD;Ein- und Ausgangsadapter Natural Vacuum Leak Detection;Input- and Outputadapter Natural Vacuum Leak Detection
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSAVW_SysConst;FC für SW-Sharing relevante System Konstanten;FC for SW-Sharing relevant System Constant
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SWSBMWDMMY;Schnittstelle RB-Welt zu BMW-Welt;Intersection RB-World to BMW-World
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSLyr2_SwSVW;SW-Adapter SW-Sharing für Auftragskodierung;SW-Adapter SW-Sharing for commission development
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSLyr_SwSVW;SW Sharing Adapter für VW Umsetzungen;SW Sharing Adapter with respect to VW implementations
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSVW_Common;Sw-Sharing gemeinsame Anteile;Sw-Sharing common parts
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SwSVW_CommonDelta;Delta Systemkonstanten Pavast: _VW_SC Systemkonstanten welche in der BC : SwSAVW referenziert, im CTDATA : swsvw_common jedoch nicht definiert werden;Delta Systemconstant Pavast: _VW_SC systemconstants referenced in BC : SwSAVW but not defined in CTDATA : swsvw_common
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SysC_SwSVW;SW-Adapter SW-Sharing bzgl. Systemsteuerung erweitert;SW Adapter SW-Sharing with respect to System Control extended
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;SYSKON_BMW;Definition BMW-Systemkonstanten zur Nutzung in SW-Sharing-Adapter;definition of BMW systemconstants for usage in BMW Layer implementation
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;TCE_SwSBMW;BMW Layer: Adapter SW-Sharing bzgl. Momentenkoordination Motor;BMW Layer: Adapter Software Sharing with respect to Torque Coordination Engine
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;TCE_SwSVW;SW-Adapter SW-Sharing bzgl. Momentenkoordination Motor;SW Adapter SW-Sharing with respect to Torque Coordination Engine
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;Tdev_SwSVW;SW-Adapter SW-Sharing bzgl. Temperatursensoren Motor;SW Adapter SW-Sharing with respect to Temperature Sensors Engine
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;ThDev_SwSVW;SW-Adapter SW-Sharing bzgl. Thermische Devices;SW Adapter SW-Sharing with respect to Thermal Devices
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;ThS_SwSBMW;BMW Layer: Adapter SW-Sharing bzgl. Thermal System;BMW Layer: Adapter Software Sharing with respect to Thermal System
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;ThS_SwSVW;SW-Adapter SW-Sharing bzgl. Thermal System;SW Adapter SW-Sharing with respect to Thermal System
SD_Infra;MO_EcuCoopCust;SC_EcuSwSharing;SF_SwSharing;TME_SwSBMW;BMW Layer: Adapter SW-Sharing bzgl. Momentenmodell Motor;BMW Layer: Adapter Software Sharing with respect to Torque Model Engine
